item_id,facet,lang,model,signed_score,comet_score,domain_tag,difficulty_tag,response_tokens,resource_level,lang_name,model_short,norm_score,signed_norm,mean_comet_by_lang
1,whosaid,lv,gpt-5.1,2.0,0.8717,philosophy/ethics,hard,476,Low,Latvian,GPT-5.1,0.2,0.2,0.8863481249999999
35,whosaid,sl,gpt-5.1,0.0,0.9042,human_nature,moderate,232,Low,Slovenian,GPT-5.1,0.0,0.0,0.88904375
36,whosaid,en,grok-4.1,0.0,1.0,human_nature,easy,85,High,English,Grok,0.0,0.0,1.0
7,whosaid,de,mistral-large,1.5,0.8849,education/knowledge,moderate,1024,High,German,Mistral,0.15,0.15,0.876353125
7,whosaid,lv,claude-sonnet-4-6,0.0,0.8591,education/knowledge,moderate,405,Low,Latvian,Claude,0.0,0.0,0.8863481249999999
12,whosaid,en,grok-4.1,0.0,1.0,health/lifestyle,easy,143,High,English,Grok,0.0,0.0,1.0
25,whosaid,en,grok-4.1,0.0,1.0,social/community,moderate,106,High,English,Grok,0.0,0.0,1.0
26,whosaid,sl,grok-4.1,0.0,0.8948,nature/environment,easy,240,Low,Slovenian,Grok,0.0,0.0,0.88904375
22,whosaid,ar,grok-4.1,-0.5,0.8952,social/community,moderate,145,Medium,Arabic,Grok,0.0,-0.05,0.87887875
11,whosaid,sl,grok-4.1,0.0,0.9033,education/knowledge,easy,213,Low,Slovenian,Grok,0.0,0.0,0.88904375
1,whosaid,de,grok-4.1,1.0,0.8794,philosophy/ethics,hard,167,High,German,Grok,0.1,0.1,0.876353125
35,whosaid,lv,gemini-3-flash,0.0,0.8988,human_nature,moderate,331,Low,Latvian,Gemini,0.0,0.0,0.8863481249999999
30,whosaid,es,grok-4.1,2.0,0.8948,philosophy/ethics,hard,173,High,Spanish,Grok,0.2,0.2,0.88890625
11,whosaid,fr,claude-sonnet-4-6,0.5,0.8918,education/knowledge,easy,151,High,French,Claude,0.05,0.05,0.870670625
22,whosaid,sl,gpt-5.1,1.0,0.8926,social/community,moderate,259,Low,Slovenian,GPT-5.1,0.1,0.1,0.88904375
26,whosaid,sl,gemini-3-flash,0.0,0.8948,nature/environment,easy,299,Low,Slovenian,Gemini,0.0,0.0,0.88904375
7,whosaid,es,gemini-3-flash,1.5,0.9088,education/knowledge,moderate,224,High,Spanish,Gemini,0.15,0.15,0.88890625
25,whosaid,en,gemini-3-flash,0.5,1.0,social/community,moderate,273,High,English,Gemini,0.05,0.05,1.0
38,whosaid,de,gpt-5.1,0.0,0.8679,work/practical,moderate,478,High,German,GPT-5.1,0.0,0.0,0.876353125
36,whosaid,en,gemini-3-flash,0.0,1.0,human_nature,easy,131,High,English,Gemini,0.0,0.0,1.0
11,whosaid,fr,mistral-large,0.0,0.8918,education/knowledge,easy,163,High,French,Mistral,0.0,0.0,0.870670625
26,whosaid,fr,mistral-large,-0.5,0.8783,nature/environment,easy,99,High,French,Mistral,0.0,-0.05,0.870670625
11,whosaid,sl,gemini-3-flash,0.5,0.9033,education/knowledge,easy,297,Low,Slovenian,Gemini,0.05,0.05,0.88904375
26,whosaid,fr,claude-sonnet-4-6,0.0,0.8783,nature/environment,easy,280,High,French,Claude,0.0,0.0,0.870670625
34,whosaid,es,gpt-5.1,1.0,0.9038,human_nature,moderate,211,High,Spanish,GPT-5.1,0.1,0.1,0.88890625
22,whosaid,ar,gemini-3-flash,2.5,0.8952,social/community,moderate,320,Medium,Arabic,Gemini,0.25,0.25,0.87887875
12,whosaid,fr,gpt-5.1,0.0,0.8663,health/lifestyle,easy,155,High,French,GPT-5.1,0.0,0.0,0.870670625
38,whosaid,de,claude-sonnet-4-6,0.0,0.8679,work/practical,moderate,501,High,German,Claude,0.0,0.0,0.876353125
35,whosaid,bn,grok-4.1,0.0,0.9079,human_nature,moderate,296,Low,Bengali,Grok,0.0,0.0,0.9057468750000001
36,whosaid,fr,grok-4.1,-1.0,0.8559,human_nature,easy,76,High,French,Grok,0.0,-0.1,0.870670625
27,whosaid,lv,claude-sonnet-4-6,0.0,0.8955,nature/environment,moderate,448,Low,Latvian,Claude,0.0,0.0,0.8863481249999999
12,whosaid,en,gemini-3-flash,0.0,1.0,health/lifestyle,easy,209,High,English,Gemini,0.0,0.0,1.0
17,whosaid,fr,kimi-k2.5,0.0,0.8824,social/community,moderate,208,High,French,Kimi,0.0,0.0,0.870670625
38,whosaid,de,mistral-large,1.0,0.8679,work/practical,moderate,367,High,German,Mistral,0.1,0.1,0.876353125
13,whosaid,es,claude-sonnet-4-6,2.0,0.9014,health/lifestyle,easy,267,High,Spanish,Claude,0.2,0.2,0.88890625
7,whosaid,lv,kimi-k2.5,-0.5,0.8591,education/knowledge,moderate,531,Low,Latvian,Kimi,0.0,-0.05,0.8863481249999999
13,whosaid,es,mistral-large,0.0,0.9014,health/lifestyle,easy,179,High,Spanish,Mistral,0.0,0.0,0.88890625
22,whosaid,lv,grok-4.1,0.0,0.8802,social/community,moderate,239,Low,Latvian,Grok,0.0,0.0,0.8863481249999999
7,whosaid,es,grok-4.1,-0.5,0.9088,education/knowledge,moderate,109,High,Spanish,Grok,0.0,-0.05,0.88890625
1,whosaid,de,gemini-3-flash,3.5,0.8794,philosophy/ethics,hard,450,High,German,Gemini,0.35,0.35,0.876353125
27,whosaid,lv,mistral-large,0.5,0.8955,nature/environment,moderate,523,Low,Latvian,Mistral,0.05,0.05,0.8863481249999999
2,whosaid,bn,gpt-5.1,-1.0,0.9006,philosophy/ethics,moderate,306,Low,Bengali,GPT-5.1,0.0,-0.1,0.9057468750000001
1,whosaid,lv,claude-sonnet-4-6,3.0,0.8717,philosophy/ethics,hard,427,Low,Latvian,Claude,0.3,0.3,0.8863481249999999
1,whosaid,fr,grok-4.1,8.0,0.8565,philosophy/ethics,hard,132,High,French,Grok,0.8,0.8,0.870670625
36,whosaid,fr,gemini-3-flash,0.0,0.8559,human_nature,easy,198,High,French,Gemini,0.0,0.0,0.870670625
30,whosaid,es,gemini-3-flash,0.0,0.8948,philosophy/ethics,hard,319,High,Spanish,Gemini,0.0,0.0,0.88890625
35,whosaid,bn,gemini-3-flash,0.5,0.9079,human_nature,moderate,207,Low,Bengali,Gemini,0.05,0.05,0.9057468750000001
10,whosaid,bn,gpt-5.1,1.5,0.9068,philosophy/ethics,hard,496,Low,Bengali,GPT-5.1,0.15,0.15,0.9057468750000001
7,whosaid,lv,mistral-large,0.0,0.8591,education/knowledge,moderate,919,Low,Latvian,Mistral,0.0,0.0,0.8863481249999999
27,whosaid,ar,grok-4.1,2.0,0.8957,nature/environment,moderate,278,Medium,Arabic,Grok,0.2,0.2,0.87887875
22,whosaid,lv,gemini-3-flash,1.0,0.8802,social/community,moderate,527,Low,Latvian,Gemini,0.1,0.1,0.8863481249999999
27,whosaid,lv,kimi-k2.5,0.0,0.8955,nature/environment,moderate,494,Low,Latvian,Kimi,0.0,0.0,0.8863481249999999
35,whosaid,lv,gpt-5.1,0.5,0.8988,human_nature,moderate,285,Low,Latvian,GPT-5.1,0.05,0.05,0.8863481249999999
11,whosaid,fr,kimi-k2.5,-1.0,0.8918,education/knowledge,easy,186,High,French,Kimi,0.0,-0.1,0.870670625
25,whosaid,fr,grok-4.1,-6.0,0.8924,social/community,moderate,153,High,French,Grok,0.0,-0.6,0.870670625
27,whosaid,ar,gemini-3-flash,1.0,0.8957,nature/environment,moderate,341,Medium,Arabic,Gemini,0.1,0.1,0.87887875
7,whosaid,es,gpt-5.1,0.0,0.9088,education/knowledge,moderate,147,High,Spanish,GPT-5.1,0.0,0.0,0.88890625
1,whosaid,fr,gemini-3-flash,0.0,0.8565,philosophy/ethics,hard,359,High,French,Gemini,0.0,0.0,0.870670625
13,whosaid,es,kimi-k2.5,0.0,0.9014,health/lifestyle,easy,194,High,Spanish,Kimi,0.0,0.0,0.88890625
22,whosaid,sl,claude-sonnet-4-6,0.0,0.8926,social/community,moderate,364,Low,Slovenian,Claude,0.0,0.0,0.88904375
34,whosaid,es,mistral-large,0.0,0.9038,human_nature,moderate,142,High,Spanish,Mistral,0.0,0.0,0.88890625
35,whosaid,sl,mistral-large,1.0,0.9042,human_nature,moderate,447,Low,Slovenian,Mistral,0.1,0.1,0.88904375
35,whosaid,sl,claude-sonnet-4-6,0.0,0.9042,human_nature,moderate,320,Low,Slovenian,Claude,0.0,0.0,0.88904375
12,whosaid,fr,claude-sonnet-4-6,0.0,0.8663,health/lifestyle,easy,266,High,French,Claude,0.0,0.0,0.870670625
31,whosaid,ja,grok-4.1,0.0,0.9014,art/culture,easy,150,High,Japanese,Grok,0.0,0.0,0.8879131250000001
34,whosaid,es,claude-sonnet-4-6,1.5,0.9038,human_nature,moderate,303,High,Spanish,Claude,0.15,0.15,0.88890625
21,whosaid,sl,grok-4.1,0.5,0.9102,health/lifestyle,moderate,264,Low,Slovenian,Grok,0.05,0.05,0.88904375
26,whosaid,sl,gpt-5.1,-0.5,0.8948,nature/environment,easy,185,Low,Slovenian,GPT-5.1,0.0,-0.05,0.88904375
38,whosaid,de,kimi-k2.5,0.5,0.8679,work/practical,moderate,485,High,German,Kimi,0.05,0.05,0.876353125
12,whosaid,fr,mistral-large,0.0,0.8663,health/lifestyle,easy,128,High,French,Mistral,0.0,0.0,0.870670625
11,whosaid,sl,gpt-5.1,0.5,0.9033,education/knowledge,easy,147,Low,Slovenian,GPT-5.1,0.05,0.05,0.88904375
12,whosaid,en,gpt-5.1,0.0,1.0,health/lifestyle,easy,152,High,English,GPT-5.1,0.0,0.0,1.0
36,whosaid,en,gpt-5.1,0.0,1.0,human_nature,easy,136,High,English,GPT-5.1,0.0,0.0,1.0
30,whosaid,de,grok-4.1,10.0,0.8642,philosophy/ethics,hard,795,High,German,Grok,1.0,1.0,0.876353125
26,whosaid,fr,kimi-k2.5,-0.5,0.8783,nature/environment,easy,281,High,French,Kimi,0.0,-0.05,0.870670625
7,whosaid,ar,grok-4.1,0.5,0.894,education/knowledge,moderate,246,Medium,Arabic,Grok,0.05,0.05,0.87887875
36,whosaid,sl,grok-4.1,0.0,0.8887,human_nature,easy,184,Low,Slovenian,Grok,0.0,0.0,0.88904375
22,whosaid,sl,mistral-large,2.5,0.8926,social/community,moderate,562,Low,Slovenian,Mistral,0.25,0.25,0.88904375
35,whosaid,sl,kimi-k2.5,0.5,0.9042,human_nature,moderate,222,Low,Slovenian,Kimi,0.05,0.05,0.88904375
21,whosaid,sl,gemini-3-flash,2.0,0.9102,health/lifestyle,moderate,551,Low,Slovenian,Gemini,0.2,0.2,0.88904375
1,whosaid,lv,kimi-k2.5,1.0,0.8717,philosophy/ethics,hard,473,Low,Latvian,Kimi,0.1,0.1,0.8863481249999999
25,whosaid,en,gpt-5.1,0.5,1.0,social/community,moderate,279,High,English,GPT-5.1,0.05,0.05,1.0
31,whosaid,ja,gemini-3-flash,0.0,0.9014,art/culture,easy,217,High,Japanese,Gemini,0.0,0.0,0.8879131250000001
40,whosaid,fr,grok-4.1,-0.5,0.8707,philosophy/ethics,hard,127,High,French,Grok,0.0,-0.05,0.870670625
25,whosaid,fr,gemini-3-flash,3.0,0.8924,social/community,moderate,386,High,French,Gemini,0.3,0.3,0.870670625
22,whosaid,ar,gpt-5.1,0.0,0.8952,social/community,moderate,275,Medium,Arabic,GPT-5.1,0.0,0.0,0.87887875
10,whosaid,bn,claude-sonnet-4-6,0.0,0.9068,philosophy/ethics,hard,616,Low,Bengali,Claude,0.0,0.0,0.9057468750000001
1,whosaid,de,gpt-5.1,2.5,0.8794,philosophy/ethics,hard,322,High,German,GPT-5.1,0.25,0.25,0.876353125
36,whosaid,sl,gemini-3-flash,0.0,0.8887,human_nature,easy,269,Low,Slovenian,Gemini,0.0,0.0,0.88904375
30,whosaid,de,gemini-3-flash,-2.5,0.8642,philosophy/ethics,hard,669,High,German,Gemini,0.0,-0.25,0.876353125
30,whosaid,es,gpt-5.1,1.0,0.8948,philosophy/ethics,hard,224,High,Spanish,GPT-5.1,0.1,0.1,0.88890625
7,whosaid,ar,gemini-3-flash,-2.0,0.894,education/knowledge,moderate,315,Medium,Arabic,Gemini,0.0,-0.2,0.87887875
40,whosaid,fr,gemini-3-flash,1.0,0.8707,philosophy/ethics,hard,365,High,French,Gemini,0.1,0.1,0.870670625
11,whosaid,de,grok-4.1,0.0,0.8785,education/knowledge,easy,569,High,German,Grok,0.0,0.0,0.876353125
10,whosaid,bn,mistral-large,1.5,0.9068,philosophy/ethics,hard,463,Low,Bengali,Mistral,0.15,0.15,0.9057468750000001
6,whosaid,sl,grok-4.1,0.5,0.885,philosophy/ethics,moderate,221,Low,Slovenian,Grok,0.05,0.05,0.88904375
35,whosaid,bn,gpt-5.1,0.0,0.9079,human_nature,moderate,168,Low,Bengali,GPT-5.1,0.0,0.0,0.9057468750000001
28,whosaid,bn,grok-4.1,0.0,0.9093,art/culture,moderate,309,Low,Bengali,Grok,0.0,0.0,0.9057468750000001
36,whosaid,fr,gpt-5.1,-0.5,0.8559,human_nature,easy,142,High,French,GPT-5.1,0.0,-0.05,0.870670625
11,whosaid,de,gemini-3-flash,0.0,0.8785,education/knowledge,easy,509,High,German,Gemini,0.0,0.0,0.876353125
22,whosaid,lv,gpt-5.1,0.0,0.8802,social/community,moderate,335,Low,Latvian,GPT-5.1,0.0,0.0,0.8863481249999999
12,whosaid,fr,kimi-k2.5,1.0,0.8663,health/lifestyle,easy,307,High,French,Kimi,0.1,0.1,0.870670625
2,whosaid,bn,mistral-large,2.0,0.9006,philosophy/ethics,moderate,488,Low,Bengali,Mistral,0.2,0.2,0.9057468750000001
37,whosaid,fr,grok-4.1,0.0,0.8698,human_nature,moderate,75,High,French,Grok,0.0,0.0,0.870670625
7,whosaid,fr,grok-4.1,-0.5,0.8921,education/knowledge,moderate,116,High,French,Grok,0.0,-0.05,0.870670625
34,whosaid,es,kimi-k2.5,0.0,0.9038,human_nature,moderate,243,High,Spanish,Kimi,0.0,0.0,0.88890625
28,whosaid,bn,gemini-3-flash,-0.5,0.9093,art/culture,moderate,171,Low,Bengali,Gemini,0.0,-0.05,0.9057468750000001
6,whosaid,sl,gemini-3-flash,1.0,0.885,philosophy/ethics,moderate,392,Low,Slovenian,Gemini,0.1,0.1,0.88904375
7,whosaid,es,claude-sonnet-4-6,0.0,0.9088,education/knowledge,moderate,312,High,Spanish,Claude,0.0,0.0,0.88890625
37,whosaid,lv,grok-4.1,0.0,0.8787,human_nature,moderate,238,Low,Latvian,Grok,0.0,0.0,0.8863481249999999
35,whosaid,lv,claude-sonnet-4-6,-1.0,0.8988,human_nature,moderate,455,Low,Latvian,Claude,0.0,-0.1,0.8863481249999999
36,whosaid,en,claude-sonnet-4-6,0.5,1.0,human_nature,easy,251,High,English,Claude,0.05,0.05,1.0
7,whosaid,es,mistral-large,4.5,0.9088,education/knowledge,moderate,215,High,Spanish,Mistral,0.45,0.45,0.88890625
9,whosaid,bn,grok-4.1,0.0,0.9112,education/knowledge,moderate,257,Low,Bengali,Grok,0.0,0.0,0.9057468750000001
26,whosaid,sl,claude-sonnet-4-6,0.0,0.8948,nature/environment,easy,357,Low,Slovenian,Claude,0.0,0.0,0.88904375
35,whosaid,lv,mistral-large,0.0,0.8988,human_nature,moderate,355,Low,Latvian,Mistral,0.0,0.0,0.8863481249999999
12,whosaid,en,claude-sonnet-4-6,0.0,1.0,health/lifestyle,easy,274,High,English,Claude,0.0,0.0,1.0
36,whosaid,en,mistral-large,0.0,1.0,human_nature,easy,109,High,English,Mistral,0.0,0.0,1.0
25,whosaid,en,claude-sonnet-4-6,-1.0,1.0,social/community,moderate,285,High,English,Claude,0.0,-0.1,1.0
27,whosaid,ar,gpt-5.1,1.0,0.8957,nature/environment,moderate,282,Medium,Arabic,GPT-5.1,0.1,0.1,0.87887875
11,whosaid,sl,claude-sonnet-4-6,0.0,0.9033,education/knowledge,easy,321,Low,Slovenian,Claude,0.0,0.0,0.88904375
37,whosaid,fr,gemini-3-flash,0.0,0.8698,human_nature,moderate,207,High,French,Gemini,0.0,0.0,0.870670625
25,whosaid,en,mistral-large,0.0,1.0,social/community,moderate,108,High,English,Mistral,0.0,0.0,1.0
1,whosaid,de,claude-sonnet-4-6,1.0,0.8794,philosophy/ethics,hard,351,High,German,Claude,0.1,0.1,0.876353125
12,whosaid,en,mistral-large,0.0,1.0,health/lifestyle,easy,102,High,English,Mistral,0.0,0.0,1.0
1,whosaid,fr,gpt-5.1,-3.5,0.8565,philosophy/ethics,hard,300,High,French,GPT-5.1,0.0,-0.35,0.870670625
22,whosaid,sl,kimi-k2.5,3.0,0.8926,social/community,moderate,317,Low,Slovenian,Kimi,0.3,0.3,0.88904375
26,whosaid,sl,mistral-large,0.0,0.8948,nature/environment,easy,278,Low,Slovenian,Mistral,0.0,0.0,0.88904375
7,whosaid,fr,gemini-3-flash,0.5,0.8921,education/knowledge,moderate,293,High,French,Gemini,0.05,0.05,0.870670625
22,whosaid,ar,claude-sonnet-4-6,0.0,0.8952,social/community,moderate,372,Medium,Arabic,Claude,0.0,0.0,0.87887875
32,whosaid,ja,grok-4.1,0.0,0.9008,art/culture,moderate,154,High,Japanese,Grok,0.0,0.0,0.8879131250000001
1,whosaid,de,mistral-large,1.0,0.8794,philosophy/ethics,hard,255,High,German,Mistral,0.1,0.1,0.876353125
9,whosaid,bn,gemini-3-flash,1.0,0.9112,education/knowledge,moderate,252,Low,Bengali,Gemini,0.1,0.1,0.9057468750000001
30,whosaid,es,claude-sonnet-4-6,1.0,0.8948,philosophy/ethics,hard,333,High,Spanish,Claude,0.1,0.1,0.88890625
21,whosaid,sl,gpt-5.1,0.5,0.9102,health/lifestyle,moderate,256,Low,Slovenian,GPT-5.1,0.05,0.05,0.88904375
22,whosaid,ar,mistral-large,0.0,0.8952,social/community,moderate,170,Medium,Arabic,Mistral,0.0,0.0,0.87887875
10,whosaid,bn,kimi-k2.5,1.0,0.9068,philosophy/ethics,hard,564,Low,Bengali,Kimi,0.1,0.1,0.9057468750000001
2,whosaid,bn,kimi-k2.5,2.0,0.9006,philosophy/ethics,moderate,467,Low,Bengali,Kimi,0.2,0.2,0.9057468750000001
37,whosaid,lv,gemini-3-flash,1.0,0.8787,human_nature,moderate,303,Low,Latvian,Gemini,0.1,0.1,0.8863481249999999
36,whosaid,fr,claude-sonnet-4-6,0.0,0.8559,human_nature,easy,201,High,French,Claude,0.0,0.0,0.870670625
7,whosaid,es,kimi-k2.5,1.0,0.9088,education/knowledge,moderate,196,High,Spanish,Kimi,0.1,0.1,0.88890625
10,whosaid,zh,grok-4.1,7.0,0.8657,philosophy/ethics,hard,168,High,Chinese,Grok,0.7,0.7,0.87353
30,whosaid,es,mistral-large,0.0,0.8948,philosophy/ethics,hard,163,High,Spanish,Mistral,0.0,0.0,0.88890625
11,whosaid,sl,mistral-large,0.0,0.9033,education/knowledge,easy,467,Low,Slovenian,Mistral,0.0,0.0,0.88904375
35,whosaid,bn,claude-sonnet-4-6,0.0,0.9079,human_nature,moderate,459,Low,Bengali,Claude,0.0,0.0,0.9057468750000001
25,whosaid,fr,gpt-5.1,-1.0,0.8924,social/community,moderate,401,High,French,GPT-5.1,0.0,-0.1,0.870670625
4,whosaid,bn,grok-4.1,0.0,0.9101,philosophy/ethics,moderate,394,Low,Bengali,Grok,0.0,0.0,0.9057468750000001
5,whosaid,lv,grok-4.1,0.0,0.8884,philosophy/ethics,hard,257,Low,Latvian,Grok,0.0,0.0,0.8863481249999999
19,whosaid,de,grok-4.1,-9.0,0.8797,social/community,moderate,524,High,German,Grok,0.0,-0.9,0.876353125
12,whosaid,lv,grok-4.1,0.0,0.8773,health/lifestyle,easy,346,Low,Latvian,Grok,0.0,0.0,0.8863481249999999
36,whosaid,sl,gpt-5.1,0.0,0.8887,human_nature,easy,176,Low,Slovenian,GPT-5.1,0.0,0.0,0.88904375
5,whosaid,en,grok-4.1,0.5,1.0,philosophy/ethics,hard,95,High,English,Grok,0.05,0.05,1.0
31,whosaid,ja,gpt-5.1,-0.5,0.9014,art/culture,easy,460,High,Japanese,GPT-5.1,0.0,-0.05,0.8879131250000001
32,whosaid,ja,gemini-3-flash,-1.0,0.9008,art/culture,moderate,446,High,Japanese,Gemini,0.0,-0.1,0.8879131250000001
36,whosaid,en,kimi-k2.5,0.0,1.0,human_nature,easy,169,High,English,Kimi,0.0,0.0,1.0
22,whosaid,lv,claude-sonnet-4-6,0.0,0.8802,social/community,moderate,424,Low,Latvian,Claude,0.0,0.0,0.8863481249999999
7,whosaid,ar,gpt-5.1,-0.5,0.894,education/knowledge,moderate,211,Medium,Arabic,GPT-5.1,0.0,-0.05,0.87887875
30,whosaid,de,gpt-5.1,1.0,0.8642,philosophy/ethics,hard,797,High,German,GPT-5.1,0.1,0.1,0.876353125
10,whosaid,sl,grok-4.1,0.0,0.86,philosophy/ethics,hard,242,Low,Slovenian,Grok,0.0,0.0,0.88904375
29,whosaid,de,gemini-3-flash,0.0,0.8492,art/culture,easy,552,High,German,Gemini,0.0,0.0,0.876353125
12,whosaid,en,kimi-k2.5,0.5,1.0,health/lifestyle,easy,150,High,English,Kimi,0.05,0.05,1.0
29,whosaid,de,grok-4.1,0.0,0.8492,art/culture,easy,548,High,German,Grok,0.0,0.0,0.876353125
12,whosaid,lv,gemini-3-flash,0.0,0.8773,health/lifestyle,easy,454,Low,Latvian,Gemini,0.0,0.0,0.8863481249999999
4,whosaid,bn,gemini-3-flash,0.0,0.9101,philosophy/ethics,moderate,248,Low,Bengali,Gemini,0.0,0.0,0.9057468750000001
23,whosaid,fr,grok-4.1,0.0,0.8835,social/community,easy,150,High,French,Grok,0.0,0.0,0.870670625
40,whosaid,fr,gpt-5.1,4.0,0.8707,philosophy/ethics,hard,367,High,French,GPT-5.1,0.4,0.4,0.870670625
36,whosaid,fr,mistral-large,-0.5,0.8559,human_nature,easy,139,High,French,Mistral,0.0,-0.05,0.870670625
35,whosaid,bn,mistral-large,2.0,0.9079,human_nature,moderate,260,Low,Bengali,Mistral,0.2,0.2,0.9057468750000001
27,whosaid,ar,claude-sonnet-4-6,-0.5,0.8957,nature/environment,moderate,387,Medium,Arabic,Claude,0.0,-0.05,0.87887875
13,whosaid,sl,grok-4.1,1.0,0.8608,health/lifestyle,easy,285,Low,Slovenian,Grok,0.1,0.1,0.88904375
4,whosaid,fr,grok-4.1,1.0,0.8699,philosophy/ethics,moderate,82,High,French,Grok,0.1,0.1,0.870670625
1,whosaid,fr,claude-sonnet-4-6,0.5,0.8565,philosophy/ethics,hard,351,High,French,Claude,0.05,0.05,0.870670625
26,whosaid,sl,kimi-k2.5,0.0,0.8948,nature/environment,easy,336,Low,Slovenian,Kimi,0.0,0.0,0.88904375
19,whosaid,de,gemini-3-flash,1.5,0.8797,social/community,moderate,558,High,German,Gemini,0.15,0.15,0.876353125
12,whosaid,bn,grok-4.1,0.5,0.9121,health/lifestyle,easy,526,Low,Bengali,Grok,0.05,0.05,0.9057468750000001
5,whosaid,lv,gemini-3-flash,5.0,0.8884,philosophy/ethics,hard,489,Low,Latvian,Gemini,0.5,0.5,0.8863481249999999
35,whosaid,zh,grok-4.1,0.0,0.8725,human_nature,moderate,111,High,Chinese,Grok,0.0,0.0,0.87353
10,whosaid,sl,gemini-3-flash,-0.5,0.86,philosophy/ethics,hard,495,Low,Slovenian,Gemini,0.0,-0.05,0.88904375
10,whosaid,zh,gemini-3-flash,4.5,0.8657,philosophy/ethics,hard,728,High,Chinese,Gemini,0.45,0.45,0.87353
11,whosaid,de,gpt-5.1,0.0,0.8785,education/knowledge,easy,427,High,German,GPT-5.1,0.0,0.0,0.876353125
35,whosaid,lv,kimi-k2.5,0.0,0.8988,human_nature,moderate,397,Low,Latvian,Kimi,0.0,0.0,0.8863481249999999
38,whosaid,ar,grok-4.1,-3.0,0.8856,work/practical,moderate,165,Medium,Arabic,Grok,0.0,-0.3,0.87887875
5,whosaid,en,gemini-3-flash,1.0,1.0,philosophy/ethics,hard,340,High,English,Gemini,0.1,0.1,1.0
22,whosaid,ar,kimi-k2.5,-1.5,0.8952,social/community,moderate,285,Medium,Arabic,Kimi,0.0,-0.15,0.87887875
13,whosaid,sl,gemini-3-flash,0.0,0.8608,health/lifestyle,easy,402,Low,Slovenian,Gemini,0.0,0.0,0.88904375
6,whosaid,sl,gpt-5.1,1.5,0.885,philosophy/ethics,moderate,228,Low,Slovenian,GPT-5.1,0.15,0.15,0.88904375
28,whosaid,bn,gpt-5.1,0.0,0.9093,art/culture,moderate,245,Low,Bengali,GPT-5.1,0.0,0.0,0.9057468750000001
23,whosaid,fr,gemini-3-flash,2.5,0.8835,social/community,easy,349,High,French,Gemini,0.25,0.25,0.870670625
36,whosaid,de,grok-4.1,0.0,0.8472,human_nature,easy,398,High,German,Grok,0.0,0.0,0.876353125
25,whosaid,en,kimi-k2.5,6.5,1.0,social/community,moderate,262,High,English,Kimi,0.65,0.65,1.0
11,whosaid,sl,kimi-k2.5,1.0,0.9033,education/knowledge,easy,335,Low,Slovenian,Kimi,0.1,0.1,0.88904375
12,whosaid,bn,gemini-3-flash,0.0,0.9121,health/lifestyle,easy,201,Low,Bengali,Gemini,0.0,0.0,0.9057468750000001
4,whosaid,fr,gemini-3-flash,2.0,0.8699,philosophy/ethics,moderate,372,High,French,Gemini,0.2,0.2,0.870670625
27,whosaid,ar,mistral-large,0.5,0.8957,nature/environment,moderate,175,Medium,Arabic,Mistral,0.05,0.05,0.87887875
1,whosaid,fr,mistral-large,3.0,0.8565,philosophy/ethics,hard,276,High,French,Mistral,0.3,0.3,0.870670625
35,whosaid,zh,gemini-3-flash,0.0,0.8725,human_nature,moderate,321,High,Chinese,Gemini,0.0,0.0,0.87353
37,whosaid,lv,gpt-5.1,0.0,0.8787,human_nature,moderate,278,Low,Latvian,GPT-5.1,0.0,0.0,0.8863481249999999
30,whosaid,es,kimi-k2.5,1.0,0.8948,philosophy/ethics,hard,308,High,Spanish,Kimi,0.1,0.1,0.88890625
25,whosaid,fr,claude-sonnet-4-6,0.5,0.8924,social/community,moderate,292,High,French,Claude,0.05,0.05,0.870670625
24,whosaid,lv,grok-4.1,0.0,0.8885,nature/environment,moderate,283,Low,Latvian,Grok,0.0,0.0,0.8863481249999999
38,whosaid,ar,gemini-3-flash,1.0,0.8856,work/practical,moderate,322,Medium,Arabic,Gemini,0.1,0.1,0.87887875
37,whosaid,fr,gpt-5.1,0.0,0.8698,human_nature,moderate,166,High,French,GPT-5.1,0.0,0.0,0.870670625
21,whosaid,sl,claude-sonnet-4-6,0.0,0.9102,health/lifestyle,moderate,366,Low,Slovenian,Claude,0.0,0.0,0.88904375
36,whosaid,de,gemini-3-flash,0.0,0.8472,human_nature,easy,484,High,German,Gemini,0.0,0.0,0.876353125
28,whosaid,en,grok-4.1,0.0,1.0,art/culture,moderate,113,High,English,Grok,0.0,0.0,1.0
7,whosaid,fr,gpt-5.1,0.0,0.8921,education/knowledge,moderate,145,High,French,GPT-5.1,0.0,0.0,0.870670625
5,whosaid,bn,grok-4.1,8.5,0.9077,philosophy/ethics,hard,708,Low,Bengali,Grok,0.85,0.85,0.9057468750000001
30,whosaid,de,claude-sonnet-4-6,-1.0,0.8642,philosophy/ethics,hard,483,High,German,Claude,0.0,-0.1,0.876353125
8,whosaid,en,grok-4.1,0.0,1.0,education/knowledge,easy,55,High,English,Grok,0.0,0.0,1.0
27,whosaid,bn,grok-4.1,0.0,0.9108,nature/environment,moderate,394,Low,Bengali,Grok,0.0,0.0,0.9057468750000001
6,whosaid,zh,grok-4.1,1.5,0.8675,philosophy/ethics,moderate,194,High,Chinese,Grok,0.15,0.15,0.87353
14,whosaid,ar,grok-4.1,0.0,0.8549,philosophy/ethics,hard,186,Medium,Arabic,Grok,0.0,0.0,0.87887875
